tierDescription|issueSymbolIdentifier|issueName|marketParticipantName|MPID|totalWeeklyShareQuantity|totalWeeklyTradeCount|lastUpdateDate
OTC|KYOCY|Kyocera Corp American Depositary Receipts - Sponsored (Japan)|OTCX OTC LINK ECN ATS|OTCX|1164|5|2025-12-29
OTC|LADX|LadRx Corporation  Common Stock|OTCX OTC LINK ECN ATS|OTCX|4|2|2025-12-29
OTC|LBCMF|COPPER GIANT RES CORP Common Shares|OTCN OTC LINK NQB IDQS|OTCN|231542|28|2025-12-29
OTC|LBCMF|COPPER GIANT RES CORP Common Shares|OTCX OTC LINK ECN ATS|OTCX|44911|12|2025-12-29
OTC|LBLCF|Loblaw Companies Ltd Cda Ordinary Shares|ARCA GLOBAL OTC|ARCA|503|2|2025-12-29
OTC|LBLCF|Loblaw Companies Ltd Cda Ordinary Shares|OTCN OTC LINK NQB IDQS|OTCN|40|4|2025-12-29
OTC|LBLCF|Loblaw Companies Ltd Cda Ordinary Shares|OTCX OTC LINK ECN ATS|OTCX|610|4|2025-12-29
OTC|LBNKF|LITHIUMBANK RES CORP COM (Canada)|OTCN OTC LINK NQB IDQS|OTCN|30000|6|2025-12-29
OTC|LBNKF|LITHIUMBANK RES CORP COM (Canada)|OTCX OTC LINK ECN ATS|OTCX|2500|1|2025-12-29
OTC|LBRA|1847 HOLDINGS LLC COM PAR NO PAR OCTOBER 2024|OTCN OTC LINK NQB IDQS|OTCN|798407|48|2025-12-29
OTC|LBRA|1847 HOLDINGS LLC COM PAR NO PAR OCTOBER 2024|OTCX OTC LINK ECN ATS|OTCX|135714|12|2025-12-29
OTC|LBRMF|Labrador Iron Mines Holdings Ltd Ordinary Shares (Canada)|OTCX OTC LINK ECN ATS|OTCX|500|1|2025-12-29
OTC|LBSR|Liberty Star Uranium & Metals Corp. Common Stock|OTCN OTC LINK NQB IDQS|OTCN|559845|27|2025-12-29
OTC|LDDFF|LIBERTY DEFENSE HOLDINGS LTD Common Shares|OTCN OTC LINK NQB IDQS|OTCN|269345|45|2025-12-29
OTC|LDDFF|LIBERTY DEFENSE HOLDINGS LTD Common Shares|OTCX OTC LINK ECN ATS|OTCX|186|3|2025-12-29
OTC|LDSCY|Land Securities Group Plc American Depositary Receipts - Unsponsored|ARCA GLOBAL OTC|ARCA|19070|21|2025-12-29
OTC|LDSCY|Land Securities Group Plc American Depositary Receipts - Unsponsored|OTCN OTC LINK NQB IDQS|OTCN|3831|8|2025-12-29
OTC|LDSCY|Land Securities Group Plc American Depositary Receipts - Unsponsored|OTCX OTC LINK ECN ATS|OTCX|2613|7|2025-12-29
OTC|LEAT|Leatt Corp Common Stock|OTCN OTC LINK NQB IDQS|OTCN|1055|4|2025-12-29
OTC|LECRF|LEOCOR MNG INC Common Shares|OTCX OTC LINK ECN ATS|OTCX|27000|2|2025-12-29
OTC|LEEEF|LEEF BRANDS INC Ordinary Shares|OTCN OTC LINK NQB IDQS|OTCN|94400|7|2025-12-29
OTC|LEEEF|LEEF BRANDS INC Ordinary Shares|OTCX OTC LINK ECN ATS|OTCX|23871|7|2025-12-29
OTC|LEJUY|Leju Holdings Limited American Depositary Shares - Sponsored (Cayman)|OTCX OTC LINK ECN ATS|OTCX|1006|2|2025-12-29
OTC|LEMIF|Leading Edge Materials Corp. Common Shares|OTCX OTC LINK ECN ATS|OTCX|1500|1|2025-12-29
OTC|LEXTF|Lexston Mining Corporation Common Stock|OTCN OTC LINK NQB IDQS|OTCN|81893|19|2025-12-29
OTC|LEXTF|Lexston Mining Corporation Common Stock|OTCX OTC LINK ECN ATS|OTCX|4018|6|2025-12-29
OTC|LFGP|Ledyard Financial Group, Inc. Common Stock|ARCA GLOBAL OTC|ARCA|600|3|2025-12-29
OTC|LFGP|Ledyard Financial Group, Inc. Common Stock|OTCN OTC LINK NQB IDQS|OTCN|1580|6|2025-12-29
OTC|LFGP|Ledyard Financial Group, Inc. Common Stock|OTCX OTC LINK ECN ATS|OTCX|464|4|2025-12-29
OTC|LFSWF|Lifeist Wellness Inc Common Shares|OTCN OTC LINK NQB IDQS|OTCN|650|1|2025-12-29
OTC|LGCFF|LAVRAS GOLD CORP Common Shares|OTCN OTC LINK NQB IDQS|OTCN|7700|7|2025-12-29
OTC|LGCFF|LAVRAS GOLD CORP Common Shares|OTCX OTC LINK ECN ATS|OTCX|1050|3|2025-12-29
OTC|LGCXF|LAHONTAN GOLD CORP NEW Common Shares|OTCN OTC LINK NQB IDQS|OTCN|224900|18|2025-12-29
OTC|LGCXF|LAHONTAN GOLD CORP NEW Common Shares|OTCX OTC LINK ECN ATS|OTCX|212600|23|2025-12-29
OTC|LGDTF|Liberty Gold Corp Common Shares|ARCA GLOBAL OTC|ARCA|11111|3|2025-12-29
OTC|LGDTF|Liberty Gold Corp Common Shares|OTCN OTC LINK NQB IDQS|OTCN|62800|10|2025-12-29
OTC|LGDTF|Liberty Gold Corp Common Shares|OTCX OTC LINK ECN ATS|OTCX|52591|19|2025-12-29
OTC|LGFRY|Longfor Group Holdings Limited American Depositary Receipts - Unsponsored|ARCA GLOBAL OTC|ARCA|2527|15|2025-12-29
OTC|LGFRY|Longfor Group Holdings Limited American Depositary Receipts - Unsponsored|OTCN OTC LINK NQB IDQS|OTCN|300|3|2025-12-29
OTC|LGFRY|Longfor Group Holdings Limited American Depositary Receipts - Unsponsored|OTCX OTC LINK ECN ATS|OTCX|400|4|2025-12-29
OTC|LGGNY|Legal & General Group Plc 10p American Depositary Shares|ARCA GLOBAL OTC|ARCA|30647|90|2025-12-29
OTC|LGGNY|Legal & General Group Plc 10p American Depositary Shares|OTCN OTC LINK NQB IDQS|OTCN|10407|33|2025-12-29
OTC|LGGNY|Legal & General Group Plc 10p American Depositary Shares|OTCX OTC LINK ECN ATS|OTCX|15881|67|2025-12-29
OTC|LGMKD|LogicMark, Inc. Common Stock|OTCN OTC LINK NQB IDQS|OTCN|6|3|2025-12-29
OTC|LGMKD|LogicMark, Inc. Common Stock|OTCX OTC LINK ECN ATS|OTCX|7|3|2025-12-29
OTC|LGNYZ|Ligand Pharmaceuticals Incorporated General Contingent Value Right|OTCN OTC LINK NQB IDQS|OTCN|604594|4|2025-12-29
OTC|LGRDY|LEGRAND SA Unsponsored ADR (France)|ARCA GLOBAL OTC|ARCA|16992|63|2025-12-29
OTC|LGRDY|LEGRAND SA Unsponsored ADR (France)|OTCN OTC LINK NQB IDQS|OTCN|6453|44|2025-12-29
OTC|LGRDY|LEGRAND SA Unsponsored ADR (France)|OTCX OTC LINK ECN ATS|OTCX|22385|90|2025-12-29
OTC|LHTV|LIGHTSTONE VALUE PLUS REIT I INC COM|ALTS LODAS SECURITIES ALTERNATIVE TRADING SYSTEM|ALTS|2550|1|2025-12-29
OTC|LIANY|LIANBIO American Depositary Receipts - Sponsored|OTCN OTC LINK NQB IDQS|OTCN|1922|3|2025-12-29
OTC|LIANY|LIANBIO American Depositary Receipts - Sponsored|OTCX OTC LINK ECN ATS|OTCX|46150|5|2025-12-29
OTC|LIBP|Liberty PlugIns, Inc. Common Stock|STEN STARTENGINE SECONDARY|STEN|2005|2|2025-12-29
OTC|LICT|LICT Corporation Common Stock|OTCN OTC LINK NQB IDQS|OTCN|8|2|2025-12-29
OTC|LICT|LICT Corporation Common Stock|OTCX OTC LINK ECN ATS|OTCX|24|4|2025-12-29
OTC|LIFFF|LI-FT PWR LTD COM (Canada)|OTCN OTC LINK NQB IDQS|OTCN|7600|8|2025-12-29
OTC|LIFFF|LI-FT PWR LTD COM (Canada)|OTCX OTC LINK ECN ATS|OTCX|2|1|2025-12-29
OTC|LIFZF|Labrador Iron Ore Royalty Corp. (Canada)|OTCN OTC LINK NQB IDQS|OTCN|700|3|2025-12-29
OTC|LIFZF|Labrador Iron Ore Royalty Corp. (Canada)|OTCX OTC LINK ECN ATS|OTCX|592|6|2025-12-29
OTC|LIGA|LIG Assets, Inc. Common Stock|OTCN OTC LINK NQB IDQS|OTCN|15000|1|2025-12-29
OTC|LILAB|Liberty Latin Amer Ltd Common Stock Cl B|OTCN OTC LINK NQB IDQS|OTCN|2|1|2025-12-29
OTC|LILMF|LILIUM N V Ordinary Shares (Netherlands)|OTCX OTC LINK ECN ATS|OTCX|129108|24|2025-12-29
OTC|LIMAF|LINAMAR CORP COM (Canada)|OTCX OTC LINK ECN ATS|OTCX|1700|12|2025-12-29
OTC|LINMF|LINEAR MINERALS CORP COM (Canada)|OTCN OTC LINK NQB IDQS|OTCN|7955|1|2025-12-29
OTC|LINMF|LINEAR MINERALS CORP COM (Canada)|OTCX OTC LINK ECN ATS|OTCX|66108|11|2025-12-29
OTC|LISMF|Lithium South Dev Corp Ordinary Shares|OTCN OTC LINK NQB IDQS|OTCN|5005|3|2025-12-29
OTC|LITOF|Frontier Lithium  Ordinary Shares|OTCN OTC LINK NQB IDQS|OTCN|1990|3|2025-12-29
OTC|LKNCY|LUCKIN COFFEE INC American Depositary Shares - Sponsored|ARCA GLOBAL OTC|ARCA|323050|6029|2025-12-29
OTC|LKNCY|LUCKIN COFFEE INC American Depositary Shares - Sponsored|OTCN OTC LINK NQB IDQS|OTCN|778921|5032|2025-12-29
OTC|LKNCY|LUCKIN COFFEE INC American Depositary Shares - Sponsored|OTCX OTC LINK ECN ATS|OTCX|613984|9538|2025-12-29
OTC|LMPMY|Lee & Man Paper Manufacturing Limited Sponsored ADR (China)|ARCA GLOBAL OTC|ARCA|89|4|2025-12-29
OTC|LMPMY|Lee & Man Paper Manufacturing Limited Sponsored ADR (China)|OTCN OTC LINK NQB IDQS|OTCN|101|3|2025-12-29
OTC|LMPMY|Lee & Man Paper Manufacturing Limited Sponsored ADR (China)|OTCX OTC LINK ECN ATS|OTCX|1|1|2025-12-29
OTC|LMPX|LMP AUTOMOTIVE HLDGS INC Common Stock|OTCX OTC LINK ECN ATS|OTCX|3|1|2025-12-29
OTC|LMRMF|LOMIKO METALS INC COM NO PAR (Canada)|OTCN OTC LINK NQB IDQS|OTCN|5435|1|2025-12-29
OTC|LMRXF|Laramide Res Ltd Ordinary Shares|OTCX OTC LINK ECN ATS|OTCX|9|1|2025-12-29
OTC|LMSQF|Latin Metals Inc Common Shares|OTCN OTC LINK NQB IDQS|OTCN|4500|1|2025-12-29
OTC|LNNGY|Li Ning Company Limited Unsponsored ADR (Cayman Islands)|ARCA GLOBAL OTC|ARCA|655|185|2025-12-29
OTC|LNNGY|Li Ning Company Limited Unsponsored ADR (Cayman Islands)|OTCN OTC LINK NQB IDQS|OTCN|4|4|2025-12-29
OTC|LNNGY|Li Ning Company Limited Unsponsored ADR (Cayman Islands)|OTCX OTC LINK ECN ATS|OTCX|240|8|2025-12-29
OTC|LNVGY|Lenovo Group Ltd Sponsored ADR (Hong Kong)|ARCA GLOBAL OTC|ARCA|13925|137|2025-12-29
OTC|LNVGY|Lenovo Group Ltd Sponsored ADR (Hong Kong)|OTCN OTC LINK NQB IDQS|OTCN|4139|38|2025-12-29
OTC|LNVGY|Lenovo Group Ltd Sponsored ADR (Hong Kong)|OTCX OTC LINK ECN ATS|OTCX|7496|71|2025-12-29
OTC|LNWO|Light & Wonder, Inc. Common Stock|ARCA GLOBAL OTC|ARCA|70520|418|2025-12-29
OTC|LNWO|Light & Wonder, Inc. Common Stock|OTCN OTC LINK NQB IDQS|OTCN|116319|689|2025-12-29
OTC|LNWO|Light & Wonder, Inc. Common Stock|OTCX OTC LINK ECN ATS|OTCX|105735|746|2025-12-29
OTC|LNXSY|Lanxess Ag Unsponsored American Depository Receipt (Germany Federal Republic)|OTCX OTC LINK ECN ATS|OTCX|100|1|2025-12-29
OTC|LOGC|ContextLogic Holdings Inc. Common Stock|ARCA GLOBAL OTC|ARCA|3245|39|2025-12-29
OTC|LOGC|ContextLogic Holdings Inc. Common Stock|OTCN OTC LINK NQB IDQS|OTCN|10517|76|2025-12-29
OTC|LOGC|ContextLogic Holdings Inc. Common Stock|OTCX OTC LINK ECN ATS|OTCX|6813|72|2025-12-29
OTC|LOMLF|LION ONE METALS LTD COM (Canada)|OTCN OTC LINK NQB IDQS|OTCN|137281|8|2025-12-29
OTC|LONCF|LONCOR GOLD INC Ordinary Shares|OTCN OTC LINK NQB IDQS|OTCN|20000|5|2025-12-29
OTC|LONCF|LONCOR GOLD INC Ordinary Shares|OTCX OTC LINK ECN ATS|OTCX|22000|19|2025-12-29
OTC|LOTMY|LOTTOMATICA GROUP SPA  American Depositary Receipts - Unsponsored (Italy)|OTCN OTC LINK NQB IDQS|OTCN|1363|19|2025-12-29
OTC|LOTMY|LOTTOMATICA GROUP SPA  American Depositary Receipts - Unsponsored (Italy)|OTCX OTC LINK ECN ATS|OTCX|463|4|2025-12-29
OTC|LOVFF|CANNARA BIOTECH INC Common Shares|OTCN OTC LINK NQB IDQS|OTCN|10838|4|2025-12-29
OTC|LOVFF|CANNARA BIOTECH INC Common Shares|OTCX OTC LINK ECN ATS|OTCX|100|1|2025-12-29
OTC|LPTVQ|Loop Media, Inc. Common Stock|OTCN OTC LINK NQB IDQS|OTCN|90607|2|2025-12-29
OTC|LQMT|Liquidmetal Technologies, Inc. Common Stock|OTCN OTC LINK NQB IDQS|OTCN|15000|2|2025-12-29
OTC|LQMT|Liquidmetal Technologies, Inc. Common Stock|OTCX OTC LINK ECN ATS|OTCX|349|1|2025-12-29
OTC|LQRCF|Black Mammoth Metals Corp (Canada) Common Shares|OTCN OTC LINK NQB IDQS|OTCN|1900|2|2025-12-29
OTC|LQWDF|LQWD TECHNOLOGIES CORP Common Shares|OTCN OTC LINK NQB IDQS|OTCN|50|1|2025-12-29
OTC|LQWDF|LQWD TECHNOLOGIES CORP Common Shares|OTCX OTC LINK ECN ATS|OTCX|400|1|2025-12-29
OTC|LRCDF|Laurentian Bank Canada Que Ordinary Shares (Canada)|OTCX OTC LINK ECN ATS|OTCX|300|1|2025-12-29
OTC|LRDC|Laredo Oil, Inc. Common Stock|OTCN OTC LINK NQB IDQS|OTCN|16000|3|2025-12-29
OTC|LRLCY|L'Oreal Co. American Depositary Shares|ARCA GLOBAL OTC|ARCA|58737|645|2025-12-29
OTC|LRLCY|L'Oreal Co. American Depositary Shares|OTCN OTC LINK NQB IDQS|OTCN|18616|249|2025-12-29
OTC|LRLCY|L'Oreal Co. American Depositary Shares|OTCX OTC LINK ECN ATS|OTCX|32842|358|2025-12-29
OTC|LRRIF|LION ROCK RES INC COM NEW (Canada)|OTCN OTC LINK NQB IDQS|OTCN|2600|2|2025-12-29
OTC|LSANF|Los Andes Copper Limited Ordinary Shares|OTCN OTC LINK NQB IDQS|OTCN|500|1|2025-12-29
OTC|LSBCF|LakeShore Biopharma Co., Ltd Ordinary Shares|OTCN OTC LINK NQB IDQS|OTCN|996|13|2025-12-29
OTC|LSBCF|LakeShore Biopharma Co., Ltd Ordinary Shares|OTCX OTC LINK ECN ATS|OTCX|3835|2|2025-12-29
OTC|LSEGY|LONDON STK EXCHANGE GROUP PLC American Depositary Receipts - Sponsored|ARCA GLOBAL OTC|ARCA|108213|510|2025-12-29
OTC|LSEGY|LONDON STK EXCHANGE GROUP PLC American Depositary Receipts - Sponsored|OTCN OTC LINK NQB IDQS|OTCN|241363|943|2025-12-29
OTC|LSEGY|LONDON STK EXCHANGE GROUP PLC American Depositary Receipts - Sponsored|OTCX OTC LINK ECN ATS|OTCX|162156|847|2025-12-29
OTC|LSRCY|Lasertec Corporation American Depositary Receipts - Unsponsored|ARCA GLOBAL OTC|ARCA|14457|110|2025-12-29
OTC|LSRCY|Lasertec Corporation American Depositary Receipts - Unsponsored|OTCN OTC LINK NQB IDQS|OTCN|16048|150|2025-12-29
OTC|LSRCY|Lasertec Corporation American Depositary Receipts - Unsponsored|OTCX OTC LINK ECN ATS|OTCX|8493|76|2025-12-29
OTC|LTCH|LATCH INC Common Stock|OTCX OTC LINK ECN ATS|OTCX|250|1|2025-12-29
OTC|LTCN|GRAYSCALE LITECOIN TR LTC Common Stock|ARCA GLOBAL OTC|ARCA|41238|255|2025-12-29
OTC|LTCN|GRAYSCALE LITECOIN TR LTC Common Stock|OTCN OTC LINK NQB IDQS|OTCN|64334|226|2025-12-29
OTC|LTCN|GRAYSCALE LITECOIN TR LTC Common Stock|OTCX OTC LINK ECN ATS|OTCX|27692|115|2025-12-29
OTC|LTGHY|Life Healthcare Group Holdings Ltd Unsponsored ADR (South Africa)|ARCA GLOBAL OTC|ARCA|1561|3|2025-12-29
OTC|LTGHY|Life Healthcare Group Holdings Ltd Unsponsored ADR (South Africa)|OTCN OTC LINK NQB IDQS|OTCN|8866|17|2025-12-29
OTC|LTGHY|Life Healthcare Group Holdings Ltd Unsponsored ADR (South Africa)|OTCX OTC LINK ECN ATS|OTCX|17300|41|2025-12-29
OTC|LTMCF|LITHIUM CHILE INC COM (Canada)|OTCN OTC LINK NQB IDQS|OTCN|960|1|2025-12-29
OTC|LTSF|Ladenburg Thalmann Financial Services Inc. 7.00% Senior Notes due 2028|OTCX OTC LINK ECN ATS|OTCX|1300|2|2025-12-29
OTC|LTSH|Ladenburg Thalmann Financial Services Inc. 7.75% Senior Notes due 2029|OTCX OTC LINK ECN ATS|OTCX|909|5|2025-12-29
OTC|LTSK|Ladenburg Thalmann Financial Services Inc. 7.25% Senior Notes due 2028|OTCX OTC LINK ECN ATS|OTCX|4461|6|2025-12-29
OTC|LTSL|Ladenburg Thalmann Financial Services Inc. 6.50% Senior Notes due 2027|OTCX OTC LINK ECN ATS|OTCX|636|3|2025-12-29
OTC|LTSV|LIGHTSTONE VALUE PLUS REIT IV INC Common Stock|ALTS LODAS SECURITIES ALTERNATIVE TRADING SYSTEM|ALTS|1098|1|2025-12-29
OTC|LTUM|Lithium Corporation. Common Stock|OTCN OTC LINK NQB IDQS|OTCN|330185|16|2025-12-29
OTC|LUCMF|LUCA MINING CORP. Ordinary Shares|ARCA GLOBAL OTC|ARCA|1500|1|2025-12-29
OTC|LUCMF|LUCA MINING CORP. Ordinary Shares|OTCN OTC LINK NQB IDQS|OTCN|3800|4|2025-12-29
OTC|LUCMF|LUCA MINING CORP. Ordinary Shares|OTCX OTC LINK ECN ATS|OTCX|5154|11|2025-12-29
OTC|LUCN|Lucent, Inc Common Stock|OTCN OTC LINK NQB IDQS|OTCN|105|1|2025-12-29
OTC|LUCN|Lucent, Inc Common Stock|OTCX OTC LINK ECN ATS|OTCX|427|5|2025-12-29
OTC|LUCRF|Lucara Diamond Corporation Ordinary Shares (Canada)|OTCN OTC LINK NQB IDQS|OTCN|37165|3|2025-12-29
OTC|LUGDF|LUNDIN GOLD INC  Common Shares|ARCA GLOBAL OTC|ARCA|482|9|2025-12-29
OTC|LUGDF|LUNDIN GOLD INC  Common Shares|OTCN OTC LINK NQB IDQS|OTCN|2200|21|2025-12-29
OTC|LUGDF|LUNDIN GOLD INC  Common Shares|OTCX OTC LINK ECN ATS|OTCX|5334|35|2025-12-29
OTC|LUNA|Luna Innovations Incorporated Common Stock|OTCX OTC LINK ECN ATS|OTCX|2306|12|2025-12-29
OTC|LUNMF|LUNDIN MNG CORP Common Shares|ARCA GLOBAL OTC|ARCA|426|5|2025-12-29
OTC|LUNMF|LUNDIN MNG CORP Common Shares|OTCN OTC LINK NQB IDQS|OTCN|2749|17|2025-12-29
OTC|LUNMF|LUNDIN MNG CORP Common Shares|OTCX OTC LINK ECN ATS|OTCX|26679|110|2025-12-29
OTC|LUVU|Luvu Brands, Inc. Common Stock|OTCN OTC LINK NQB IDQS|OTCN|3000|1|2025-12-29
OTC|LUXFF|LUXXFOLIO HLDGS INC COM NEW (Canada)|OTCN OTC LINK NQB IDQS|OTCN|25|1|2025-12-29
OTC|LUXMF|LUXOR METALS LTD COM (Canada)|OTCX OTC LINK ECN ATS|OTCX|200|2|2025-12-29
OTC|LVGLF|LAKE VICTORIA GOLD LTD COM (Canada)|OTCN OTC LINK NQB IDQS|OTCN|2434|1|2025-12-29
OTC|LVMUY|LVMH Moet Hennessy Louis Vuitton Unsponsored American Depositary Receipt (France)|ARCA GLOBAL OTC|ARCA|55473|722|2025-12-29
OTC|LVMUY|LVMH Moet Hennessy Louis Vuitton Unsponsored American Depositary Receipt (France)|OTCN OTC LINK NQB IDQS|OTCN|41561|668|2025-12-29
OTC|LVMUY|LVMH Moet Hennessy Louis Vuitton Unsponsored American Depositary Receipt (France)|OTCX OTC LINK ECN ATS|OTCX|35374|468|2025-12-29
OTC|LWSCF|SIENNA SR LIVING INC  Common Shares|OTCX OTC LINK ECN ATS|OTCX|100|1|2025-12-29
OTC|LYBC|LYONS BANCORP INC COM|OTCN OTC LINK NQB IDQS|OTCN|300|3|2025-12-29
OTC|LYBC|LYONS BANCORP INC COM|OTCX OTC LINK ECN ATS|OTCX|100|1|2025-12-29
OTC|LYSDY|Lynas Rare Earths Limited American Depositary Receipts - Sponsored|ARCA GLOBAL OTC|ARCA|91059|346|2025-12-29
OTC|LYSDY|Lynas Rare Earths Limited American Depositary Receipts - Sponsored|OTCN OTC LINK NQB IDQS|OTCN|106431|358|2025-12-29
OTC|LYSDY|Lynas Rare Earths Limited American Depositary Receipts - Sponsored|OTCX OTC LINK ECN ATS|OTCX|98097|409|2025-12-29
OTC|LYTHF|Lytus Technologies Holdings PTV. Ltd. Ordinary Shares|OTCN OTC LINK NQB IDQS|OTCN|239|2|2025-12-29
OTC|LYTHF|Lytus Technologies Holdings PTV. Ltd. Ordinary Shares|OTCX OTC LINK ECN ATS|OTCX|18|5|2025-12-29
OTC|LZAGY|Lonza Group Ag Zuerich Unsponsored ADR (Switzerland)|ARCA GLOBAL OTC|ARCA|37736|241|2025-12-29
OTC|LZAGY|Lonza Group Ag Zuerich Unsponsored ADR (Switzerland)|OTCN OTC LINK NQB IDQS|OTCN|15358|124|2025-12-29
OTC|LZAGY|Lonza Group Ag Zuerich Unsponsored ADR (Switzerland)|OTCX OTC LINK ECN ATS|OTCX|29700|216|2025-12-29
OTC|LZRFY|Localiza Rent A Car Sa Sponsored ADR (Brazil)|ARCA GLOBAL OTC|ARCA|776|3|2025-12-29
OTC|LZRFY|Localiza Rent A Car Sa Sponsored ADR (Brazil)|OTCN OTC LINK NQB IDQS|OTCN|402|3|2025-12-29
OTC|LZRFY|Localiza Rent A Car Sa Sponsored ADR (Brazil)|OTCX OTC LINK ECN ATS|OTCX|923|5|2025-12-29
OTC|MACT|MACHTEN INC COM|OTCN OTC LINK NQB IDQS|OTCN|750|2|2025-12-29
OTC|MAEWS|MASTERWORKS 275 LLC LTD LIABILITY CO INT CL A Shares of Beneficial Interest|PPEX NORTH CAPITAL PRIVATE SECURITIES CORPORATION|PPEX|262|5|2025-12-29
OTC|MAIFF|Minera Alamos, Inc. Ordinary Shares (Canada)|OTCX OTC LINK ECN ATS|OTCX|5000|1|2025-12-29
OTC|MAJI|Marijuana Inc. Common Stock|OTCN OTC LINK NQB IDQS|OTCN|131297|9|2025-12-29
OTC|MAKAF|HARDCORE DISCOVERIES LTD COM (Canada)|OTCN OTC LINK NQB IDQS|OTCN|810|4|2025-12-29
OTC|MAKOF|Mako Mng Corp Common Shares|OTCN OTC LINK NQB IDQS|OTCN|4342|18|2025-12-29
OTC|MAKOF|Mako Mng Corp Common Shares|OTCX OTC LINK ECN ATS|OTCX|2284|9|2025-12-29
OTC|MAKSY|Marks and Spencer Group plc American Depositary Shares|ARCA GLOBAL OTC|ARCA|51600|126|2025-12-29
OTC|MAKSY|Marks and Spencer Group plc American Depositary Shares|OTCN OTC LINK NQB IDQS|OTCN|34109|90|2025-12-29
OTC|MAKSY|Marks and Spencer Group plc American Depositary Shares|OTCX OTC LINK ECN ATS|OTCX|23727|59|2025-12-29
OTC|MALJF|Magellan Aerospace Corporation Ordinary Shares|OTCX OTC LINK ECN ATS|OTCX|1|1|2025-12-29
OTC|MALRY|Mineral Resources Ltd. Unsponsored ADR (Austrailia)|ARCA GLOBAL OTC|ARCA|700|5|2025-12-29
OTC|MALRY|Mineral Resources Ltd. Unsponsored ADR (Austrailia)|OTCN OTC LINK NQB IDQS|OTCN|50|1|2025-12-29
OTC|MALRY|Mineral Resources Ltd. Unsponsored ADR (Austrailia)|OTCX OTC LINK ECN ATS|OTCX|544|4|2025-12-29
OTC|MANA|GRAYSCALE DECENTRALAND TR MANA UNIT BEN INT ACCD INV SHS|ARCA GLOBAL OTC|ARCA|1649|19|2025-12-29
OTC|MANA|GRAYSCALE DECENTRALAND TR MANA UNIT BEN INT ACCD INV SHS|OTCN OTC LINK NQB IDQS|OTCN|2006|15|2025-12-29
OTC|MAPPF|PROSTAR HLDGS INC CDA Common Shares|OTCN OTC LINK NQB IDQS|OTCN|32000|3|2025-12-29
OTC|MAQCW|MAQUIA CAP ACQUISITION CORP WT|OTCX OTC LINK ECN ATS|OTCX|4500|1|2025-12-29
OTC|MARK|Remark Holdings Inc Common Stock|OTCX OTC LINK ECN ATS|OTCX|4884|8|2025-12-29
OTC|MARUY|Marubeni Corp Ord American Depositary Shares|ARCA GLOBAL OTC|ARCA|2477|151|2025-12-29
OTC|MARUY|Marubeni Corp Ord American Depositary Shares|OTCN OTC LINK NQB IDQS|OTCN|1929|82|2025-12-29
OTC|MARUY|Marubeni Corp Ord American Depositary Shares|OTCX OTC LINK ECN ATS|OTCX|3197|190|2025-12-29
OTC|MATAF|MATADOR TECHNOLOGIES INC Common Shares (Canada)|OTCN OTC LINK NQB IDQS|OTCN|20500|5|2025-12-29
OTC|MAUTF|MONTAGE GOLD CORP COM (Canada)|ARCA GLOBAL OTC|ARCA|1937|6|2025-12-29
OTC|MAUTF|MONTAGE GOLD CORP COM (Canada)|OTCN OTC LINK NQB IDQS|OTCN|5113|12|2025-12-29
OTC|MAUTF|MONTAGE GOLD CORP COM (Canada)|OTCX OTC LINK ECN ATS|OTCX|20602|52|2025-12-29
OTC|MAWBS|MASTERWORKS 167 LLC LTD LIABILITY CO INT CL A SHARES OF BENEFICIAL INTEREST|PPEX NORTH CAPITAL PRIVATE SECURITIES CORPORATION|PPEX|291|10|2025-12-29
OTC|MAWMS|MASTERWORKS 020 LLC LTD LIABILITY CO INT CL A SHARES OF BENEFICIAL INTEREST|PPEX NORTH CAPITAL PRIVATE SECURITIES CORPORATION|PPEX|1|1|2025-12-29
OTC|MAXQF|MARITIME LAUNCH SVCS INC COM (Canada)|OTCN OTC LINK NQB IDQS|OTCN|71092|15|2025-12-29
OTC|MAXQF|MARITIME LAUNCH SVCS INC COM (Canada)|OTCX OTC LINK ECN ATS|OTCX|47317|6|2025-12-29
OTC|MAXXF|MAX PWR MNG CORP Common Shares|OTCN OTC LINK NQB IDQS|OTCN|18551|4|2025-12-29
OTC|MBGAF|MERCEDES BENZ GROUP AG AKTIEN O N (Germany)|ARCA GLOBAL OTC|ARCA|330|4|2025-12-29
OTC|MBGAF|MERCEDES BENZ GROUP AG AKTIEN O N (Germany)|OTCN OTC LINK NQB IDQS|OTCN|101|2|2025-12-29
OTC|MBGAF|MERCEDES BENZ GROUP AG AKTIEN O N (Germany)|OTCX OTC LINK ECN ATS|OTCX|3494|27|2025-12-29
OTC|MBGYY|Mercedes-Benz Group AG American Depositary Receipts - Unsponsored|ARCA GLOBAL OTC|ARCA|62966|205|2025-12-29
OTC|MBGYY|Mercedes-Benz Group AG American Depositary Receipts - Unsponsored|OTCN OTC LINK NQB IDQS|OTCN|13346|56|2025-12-29
OTC|MBGYY|Mercedes-Benz Group AG American Depositary Receipts - Unsponsored|OTCX OTC LINK ECN ATS|OTCX|14036|53|2025-12-29
OTC|MBKL|MBT Bancshares, Inc. Common Stock|OTCN OTC LINK NQB IDQS|OTCN|150|2|2025-12-29
OTC|MBLU|Morris St Bancshares Inc Common Shares|OTCN OTC LINK NQB IDQS|OTCN|700|1|2025-12-29
