tierDescription|issueSymbolIdentifier|issueName|marketParticipantName|MPID|totalWeeklyShareQuantity|totalWeeklyTradeCount|lastUpdateDate
OTC|IPXHY|Inpex Corporation Unsponsored ADR (Japan)|OTCX OTC LINK ECN ATS|OTCX|8677|60|2025-12-22
OTC|IRCKF|Inter Rock Minerals Inc (Canada) Ordinary Shares|OTCX OTC LINK ECN ATS|OTCX|10000|2|2025-12-22
OTC|IRRXW|INTEGRATED RAIL & RES ACQUISITION CORP Warrant|OTCN OTC LINK NQB IDQS|OTCN|3000|1|2025-12-22
OTC|IRVRF|Irving Res Inc Ordinary Shares (Canada)|OTCN OTC LINK NQB IDQS|OTCN|3000|2|2025-12-22
OTC|ISDAY|Israel Discount Bank Ltd Unsponsored ADR representing Class A Shares (Israel)|ARCA GLOBAL OTC|ARCA|20|2|2025-12-22
OTC|ISDAY|Israel Discount Bank Ltd Unsponsored ADR representing Class A Shares (Israel)|OTCX OTC LINK ECN ATS|OTCX|10|1|2025-12-22
OTC|ISMAY|Indra Sistemas Sa Fgn Ord Unsponsored ADR (Spain)|OTCN OTC LINK NQB IDQS|OTCN|1800|1|2025-12-22
OTC|ISMAY|Indra Sistemas Sa Fgn Ord Unsponsored ADR (Spain)|OTCX OTC LINK ECN ATS|OTCX|73|2|2025-12-22
OTC|ISNPY|Intesa Sanpaolo S.P.A. Sponsored ADR (Italy)|ARCA GLOBAL OTC|ARCA|27337|196|2025-12-22
OTC|ISNPY|Intesa Sanpaolo S.P.A. Sponsored ADR (Italy)|OTCN OTC LINK NQB IDQS|OTCN|49189|313|2025-12-22
OTC|ISNPY|Intesa Sanpaolo S.P.A. Sponsored ADR (Italy)|OTCX OTC LINK ECN ATS|OTCX|53103|399|2025-12-22
OTC|ISTKF|INTELLISTAKE TECHNOLOGIES CORP Ordinary Shares|ARCA GLOBAL OTC|ARCA|12690|30|2025-12-22
OTC|ISTKF|INTELLISTAKE TECHNOLOGIES CORP Ordinary Shares|OTCN OTC LINK NQB IDQS|OTCN|14759|32|2025-12-22
OTC|ISTKF|INTELLISTAKE TECHNOLOGIES CORP Ordinary Shares|OTCX OTC LINK ECN ATS|OTCX|2100|6|2025-12-22
OTC|ISUZY|Isuzu Motors Ltd Ord American Depositary Shares|ARCA GLOBAL OTC|ARCA|37923|111|2025-12-22
OTC|ISUZY|Isuzu Motors Ltd Ord American Depositary Shares|OTCN OTC LINK NQB IDQS|OTCN|6948|30|2025-12-22
OTC|ISUZY|Isuzu Motors Ltd Ord American Depositary Shares|OTCX OTC LINK ECN ATS|OTCX|11486|48|2025-12-22
OTC|ISVLF|Impact Silver Corp Ordinary Shares (Canada)|OTCN OTC LINK NQB IDQS|OTCN|48451|17|2025-12-22
OTC|ISVLF|Impact Silver Corp Ordinary Shares (Canada)|OTCX OTC LINK ECN ATS|OTCX|23250|7|2025-12-22
OTC|ITFS|ITAFOS INC COM|OTCN OTC LINK NQB IDQS|OTCN|17136|29|2025-12-22
OTC|ITFS|ITAFOS INC COM|OTCX OTC LINK ECN ATS|OTCX|700|2|2025-12-22
OTC|ITMSF|Intermap Technologies Corporation Cl A Ordinary Shares|OTCN OTC LINK NQB IDQS|OTCN|13687|21|2025-12-22
OTC|ITMSF|Intermap Technologies Corporation Cl A Ordinary Shares|OTCX OTC LINK ECN ATS|OTCX|39800|78|2025-12-22
OTC|ITOCY|Itochu Corp American Depositary Shares|ARCA GLOBAL OTC|ARCA|9272|118|2025-12-22
OTC|ITOCY|Itochu Corp American Depositary Shares|OTCN OTC LINK NQB IDQS|OTCN|8699|105|2025-12-22
OTC|ITOCY|Itochu Corp American Depositary Shares|OTCX OTC LINK ECN ATS|OTCX|7764|139|2025-12-22
OTC|ITVPY|ITV plc Unsponsored ADR (UK)|ARCA GLOBAL OTC|ARCA|86|2|2025-12-22
OTC|ITVPY|ITV plc Unsponsored ADR (UK)|OTCN OTC LINK NQB IDQS|OTCN|2525|11|2025-12-22
OTC|ITVPY|ITV plc Unsponsored ADR (UK)|OTCX OTC LINK ECN ATS|OTCX|99|1|2025-12-22
OTC|IVDN|Innovative Designs, Inc. Common Stock|OTCN OTC LINK NQB IDQS|OTCN|1042|3|2025-12-22
OTC|IVFH|Innovative Food Holdings, Inc. Common Stock|OTCN OTC LINK NQB IDQS|OTCN|54606|19|2025-12-22
OTC|IVFH|Innovative Food Holdings, Inc. Common Stock|OTCX OTC LINK ECN ATS|OTCX|1000|2|2025-12-22
OTC|IVPAF|Ivanhoe Mines Ltd. Com CL A (Canada)|ARCA GLOBAL OTC|ARCA|3774|13|2025-12-22
OTC|IVPAF|Ivanhoe Mines Ltd. Com CL A (Canada)|OTCN OTC LINK NQB IDQS|OTCN|9186|40|2025-12-22
OTC|IVPAF|Ivanhoe Mines Ltd. Com CL A (Canada)|OTCX OTC LINK ECN ATS|OTCX|46444|163|2025-12-22
OTC|IWRBU|IOWA RENEWABLE ENERGY LLC UNIT CL B Unit|VIAT VARIABLE INVESTMENT ADVISORS, INC.|VIAT|25|1|2025-12-22
OTC|IZOZF|Izotropic Corporation Common Shares (Canada)|OTCN OTC LINK NQB IDQS|OTCN|580|2|2025-12-22
OTC|IZOZF|Izotropic Corporation Common Shares (Canada)|OTCX OTC LINK ECN ATS|OTCX|50|1|2025-12-22
OTC|JAGGF|JAGUAR MNG INC Ordinary Shares|ARCA GLOBAL OTC|ARCA|6400|13|2025-12-22
OTC|JAGGF|JAGUAR MNG INC Ordinary Shares|OTCN OTC LINK NQB IDQS|OTCN|5210|13|2025-12-22
OTC|JAGGF|JAGUAR MNG INC Ordinary Shares|OTCX OTC LINK ECN ATS|OTCX|12725|45|2025-12-22
OTC|JAPAY|Japan Tobacco Unsponsored American Depository Receipt ( Japan)|ARCA GLOBAL OTC|ARCA|34672|133|2025-12-22
OTC|JAPAY|Japan Tobacco Unsponsored American Depository Receipt ( Japan)|OTCN OTC LINK NQB IDQS|OTCN|13455|70|2025-12-22
OTC|JAPAY|Japan Tobacco Unsponsored American Depository Receipt ( Japan)|OTCX OTC LINK ECN ATS|OTCX|10144|56|2025-12-22
OTC|JAPSY|Japan Airlines Ltd Unsponsored ADR (Japan)|ARCA GLOBAL OTC|ARCA|11250|86|2025-12-22
OTC|JAPSY|Japan Airlines Ltd Unsponsored ADR (Japan)|OTCN OTC LINK NQB IDQS|OTCN|2651|19|2025-12-22
OTC|JAPSY|Japan Airlines Ltd Unsponsored ADR (Japan)|OTCX OTC LINK ECN ATS|OTCX|7087|50|2025-12-22
OTC|JBAXY|Julius Baer Group Ltd Unsponsored ADR (Switzerland)|ARCA GLOBAL OTC|ARCA|13191|42|2025-12-22
OTC|JBAXY|Julius Baer Group Ltd Unsponsored ADR (Switzerland)|OTCN OTC LINK NQB IDQS|OTCN|5469|23|2025-12-22
OTC|JBAXY|Julius Baer Group Ltd Unsponsored ADR (Switzerland)|OTCX OTC LINK ECN ATS|OTCX|31623|82|2025-12-22
OTC|JBFCY|Jollibee Foods Corporation Unsponsored ADR (Philippines)|OTCN OTC LINK NQB IDQS|OTCN|1427|4|2025-12-22
OTC|JBFCY|Jollibee Foods Corporation Unsponsored ADR (Philippines)|OTCX OTC LINK ECN ATS|OTCX|20|1|2025-12-22
OTC|JBTC|JBT BANCORP INC Common Stock|OTCX OTC LINK ECN ATS|OTCX|100|1|2025-12-22
OTC|JCYGY|Jardine Cycle & Carriage Limited Unsponsored ADR|ARCA GLOBAL OTC|ARCA|26|2|2025-12-22
OTC|JDEPY|JDE Peets NV American Depositary Receipts - Unsponsored (Netherlands)|ARCA GLOBAL OTC|ARCA|3075|22|2025-12-22
OTC|JDEPY|JDE Peets NV American Depositary Receipts - Unsponsored (Netherlands)|OTCN OTC LINK NQB IDQS|OTCN|1660|2|2025-12-22
OTC|JDEPY|JDE Peets NV American Depositary Receipts - Unsponsored (Netherlands)|OTCX OTC LINK ECN ATS|OTCX|3097|11|2025-12-22
OTC|JDSPY|JD Sports Fashion PLC American Depositary Receipts - Unsponsored (United Kingdom)|ARCA GLOBAL OTC|ARCA|4061|7|2025-12-22
OTC|JDSPY|JD Sports Fashion PLC American Depositary Receipts - Unsponsored (United Kingdom)|OTCN OTC LINK NQB IDQS|OTCN|2300|4|2025-12-22
OTC|JDSPY|JD Sports Fashion PLC American Depositary Receipts - Unsponsored (United Kingdom)|OTCX OTC LINK ECN ATS|OTCX|200|1|2025-12-22
OTC|JETMF|Global Crossing Airlines Group Inc.  Ordinary Shares|OTCN OTC LINK NQB IDQS|OTCN|28000|6|2025-12-22
OTC|JEXYY|Jiangsu Expressway Co Lim Sponsored American Depositary Receipt representing H shares|ARCA GLOBAL OTC|ARCA|1|1|2025-12-22
OTC|JGCCY|JGC Holdings Corporation American Depositary Receipts - Unsponsored|ARCA GLOBAL OTC|ARCA|4900|41|2025-12-22
OTC|JGCCY|JGC Holdings Corporation American Depositary Receipts - Unsponsored|OTCN OTC LINK NQB IDQS|OTCN|2251|6|2025-12-22
OTC|JGCCY|JGC Holdings Corporation American Depositary Receipts - Unsponsored|OTCX OTC LINK ECN ATS|OTCX|6631|18|2025-12-22
OTC|JINFF|China Gold International Resources Corp. Ltd. Ordinary Shares (Canada)|ARCA GLOBAL OTC|ARCA|1000|1|2025-12-22
OTC|JINFF|China Gold International Resources Corp. Ltd. Ordinary Shares (Canada)|OTCN OTC LINK NQB IDQS|OTCN|2800|6|2025-12-22
OTC|JINFF|China Gold International Resources Corp. Ltd. Ordinary Shares (Canada)|OTCX OTC LINK ECN ATS|OTCX|600|1|2025-12-22
OTC|JMHLY|Jardine Matheson Holdings Ltd Unsponsored ADR|ARCA GLOBAL OTC|ARCA|5250|86|2025-12-22
OTC|JMHLY|Jardine Matheson Holdings Ltd Unsponsored ADR|OTCN OTC LINK NQB IDQS|OTCN|16988|138|2025-12-22
OTC|JMHLY|Jardine Matheson Holdings Ltd Unsponsored ADR|OTCX OTC LINK ECN ATS|OTCX|4214|65|2025-12-22
OTC|JMPLY|Johnson Matthey Public Ltd Co American Depositary Receipts - Sponsored|ARCA GLOBAL OTC|ARCA|2164|20|2025-12-22
OTC|JMPLY|Johnson Matthey Public Ltd Co American Depositary Receipts - Sponsored|OTCN OTC LINK NQB IDQS|OTCN|1280|16|2025-12-22
OTC|JMPLY|Johnson Matthey Public Ltd Co American Depositary Receipts - Sponsored|OTCX OTC LINK ECN ATS|OTCX|396|7|2025-12-22
OTC|JPOTF|JACKPOT DIGITAL INC  Common Shares|OTCN OTC LINK NQB IDQS|OTCN|2919|3|2025-12-22
OTC|JPOTF|JACKPOT DIGITAL INC  Common Shares|OTCX OTC LINK ECN ATS|OTCX|5000|1|2025-12-22
OTC|JPPHY|Japan Post Holdings Co Ltd. American Depositary Receipts - Unsponsored (Japan)|ARCA GLOBAL OTC|ARCA|65|1|2025-12-22
OTC|JPPHY|Japan Post Holdings Co Ltd. American Depositary Receipts - Unsponsored (Japan)|OTCN OTC LINK NQB IDQS|OTCN|500|1|2025-12-22
OTC|JPPHY|Japan Post Holdings Co Ltd. American Depositary Receipts - Unsponsored (Japan)|OTCX OTC LINK ECN ATS|OTCX|100|1|2025-12-22
OTC|JPPYY|JUPAI HLDGS LTD American Depositary Shares - Sponsored (Cayman Islands)|OTCX OTC LINK ECN ATS|OTCX|4|1|2025-12-22
OTC|JPXGY|Japan Exchange Group, Inc. Unsponsored ADR (Japan)|ARCA GLOBAL OTC|ARCA|32054|146|2025-12-22
OTC|JPXGY|Japan Exchange Group, Inc. Unsponsored ADR (Japan)|OTCN OTC LINK NQB IDQS|OTCN|17301|152|2025-12-22
OTC|JPXGY|Japan Exchange Group, Inc. Unsponsored ADR (Japan)|OTCX OTC LINK ECN ATS|OTCX|5715|62|2025-12-22
OTC|JRNGF|JOURNEY ENERGY INC  Ordinary Shares (Canada)|ARCA GLOBAL OTC|ARCA|4470|4|2025-12-22
OTC|JRNGF|JOURNEY ENERGY INC  Ordinary Shares (Canada)|OTCN OTC LINK NQB IDQS|OTCN|8990|9|2025-12-22
OTC|JRNGF|JOURNEY ENERGY INC  Ordinary Shares (Canada)|OTCX OTC LINK ECN ATS|OTCX|5810|6|2025-12-22
OTC|JRONY|Jeronimo Martins SGPS SA Unsponsored ADR (Portugal)|ARCA GLOBAL OTC|ARCA|4799|26|2025-12-22
OTC|JRONY|Jeronimo Martins SGPS SA Unsponsored ADR (Portugal)|OTCN OTC LINK NQB IDQS|OTCN|1412|10|2025-12-22
OTC|JRONY|Jeronimo Martins SGPS SA Unsponsored ADR (Portugal)|OTCX OTC LINK ECN ATS|OTCX|467|7|2025-12-22
OTC|JROOF|JERICHO ENERGY VENTURES INC Common & Variable Voting Shs (Canada)|OTCN OTC LINK NQB IDQS|OTCN|375|1|2025-12-22
OTC|JRSS|JRSIS Health Care Corp Common Stock|OTCN OTC LINK NQB IDQS|OTCN|150051|14|2025-12-22
OTC|JRSS|JRSIS Health Care Corp Common Stock|OTCX OTC LINK ECN ATS|OTCX|15000|1|2025-12-22
OTC|JSAIY|J Sainsbury Plc Sponsored ADR NEW (UK)|ARCA GLOBAL OTC|ARCA|23381|91|2025-12-22
OTC|JSAIY|J Sainsbury Plc Sponsored ADR NEW (UK)|OTCN OTC LINK NQB IDQS|OTCN|3827|12|2025-12-22
OTC|JSAIY|J Sainsbury Plc Sponsored ADR NEW (UK)|OTCX OTC LINK ECN ATS|OTCX|2896|37|2025-12-22
OTC|JSDA|Jones Soda Co. Common Stock|OTCN OTC LINK NQB IDQS|OTCN|13019|2|2025-12-22
OTC|JSGRY|LIXIL Corp American Depositary Receipts - Unsponsored|ARCA GLOBAL OTC|ARCA|114|7|2025-12-22
OTC|JSGRY|LIXIL Corp American Depositary Receipts - Unsponsored|OTCX OTC LINK ECN ATS|OTCX|9|3|2025-12-22
OTC|JTKWY|Just Eat Takeaway.com N.V. American Depositary Receipts - Sponsored|ARCA GLOBAL OTC|ARCA|656|5|2025-12-22
OTC|JTKWY|Just Eat Takeaway.com N.V. American Depositary Receipts - Sponsored|OTCN OTC LINK NQB IDQS|OTCN|1323|5|2025-12-22
OTC|JTKWY|Just Eat Takeaway.com N.V. American Depositary Receipts - Sponsored|OTCX OTC LINK ECN ATS|OTCX|2|2|2025-12-22
OTC|JTNB|JTNB Bancorp, Inc. Common Stock|OTCN OTC LINK NQB IDQS|OTCN|2164|9|2025-12-22
OTC|JTTRY|Japan Arpt Term Co Ltd American Depositary Receipts - Unsponsored (Japan)|OTCN OTC LINK NQB IDQS|OTCN|200|1|2025-12-22
OTC|JUPGF|Atlas Critical Minerals Corporation Ordinary Shares|OTCN OTC LINK NQB IDQS|OTCN|5800|22|2025-12-22
OTC|JUSHF|JUSHI HLDGS INC CL B Sub Vtg (Canada)|OTCN OTC LINK NQB IDQS|OTCN|31464|19|2025-12-22
OTC|JUSHF|JUSHI HLDGS INC CL B Sub Vtg (Canada)|OTCX OTC LINK ECN ATS|OTCX|79157|69|2025-12-22
OTC|JUVF|Juniata Valley Financial Corp. (PA) Common Stock|OTCN OTC LINK NQB IDQS|OTCN|200|1|2025-12-22
OTC|JWLLF|Jamieson Wellness Inc COM (Canada)|OTCX OTC LINK ECN ATS|OTCX|300|3|2025-12-22
OTC|JWSMF|JAWS MUSTANG ACQUISITION CORP Ordinary Shares|OTCN OTC LINK NQB IDQS|OTCN|10|1|2025-12-22
OTC|JWSUF|JAWS MUSTANG ACQUISITION CORP Unit|OTCN OTC LINK NQB IDQS|OTCN|400|1|2025-12-22
OTC|JWSWF|JAWS MUSTANG ACQUISITION CORP Warrant   2030-06-01|OTCN OTC LINK NQB IDQS|OTCN|19790|1|2025-12-22
OTC|JXHLY|Eneos Holdings Inc American Depositary Receipts - Unsponsored|ARCA GLOBAL OTC|ARCA|30|2|2025-12-22
OTC|KAEPY|Kansai Electric Power Inc Unsponsored ADR (Japan)|ARCA GLOBAL OTC|ARCA|500|2|2025-12-22
OTC|KAEPY|Kansai Electric Power Inc Unsponsored ADR (Japan)|OTCN OTC LINK NQB IDQS|OTCN|836|2|2025-12-22
OTC|KAEPY|Kansai Electric Power Inc Unsponsored ADR (Japan)|OTCX OTC LINK ECN ATS|OTCX|78|1|2025-12-22
OTC|KAJMY|Kajima Corp Ord American Depositary Shares|ARCA GLOBAL OTC|ARCA|200|1|2025-12-22
OTC|KAOOY|Kao Corporation ADR Repstg 1/5 Com - Unsponsored (Japan)|ARCA GLOBAL OTC|ARCA|23702|100|2025-12-22
OTC|KAOOY|Kao Corporation ADR Repstg 1/5 Com - Unsponsored (Japan)|OTCN OTC LINK NQB IDQS|OTCN|5597|27|2025-12-22
OTC|KAOOY|Kao Corporation ADR Repstg 1/5 Com - Unsponsored (Japan)|OTCX OTC LINK ECN ATS|OTCX|18160|90|2025-12-22
OTC|KARX|Karbon-X Corp. Common Stock|OTCN OTC LINK NQB IDQS|OTCN|300|1|2025-12-22
OTC|KBCSY|KBC Group NV Unsponsored ADR (Belgium)|ARCA GLOBAL OTC|ARCA|6343|52|2025-12-22
OTC|KBCSY|KBC Group NV Unsponsored ADR (Belgium)|OTCN OTC LINK NQB IDQS|OTCN|4134|40|2025-12-22
OTC|KBCSY|KBC Group NV Unsponsored ADR (Belgium)|OTCX OTC LINK ECN ATS|OTCX|7428|81|2025-12-22
OTC|KBGGY|KONGSBERG GRUPPEN ASA ADS - Unsponsored (Norway)|OTCN OTC LINK NQB IDQS|OTCN|2286|6|2025-12-22
OTC|KBGGY|KONGSBERG GRUPPEN ASA ADS - Unsponsored (Norway)|OTCX OTC LINK ECN ATS|OTCX|5140|56|2025-12-22
OTC|KBLB|Kraig Biocraft Laboratories, Inc. Common Stock|OTCN OTC LINK NQB IDQS|OTCN|341559|24|2025-12-22
OTC|KBLB|Kraig Biocraft Laboratories, Inc. Common Stock|OTCX OTC LINK ECN ATS|OTCX|10000|3|2025-12-22
OTC|KCCFF|Kutcho Copper Corp Ordinary Shares|OTCN OTC LINK NQB IDQS|OTCN|183300|10|2025-12-22
OTC|KCCFF|Kutcho Copper Corp Ordinary Shares|OTCX OTC LINK ECN ATS|OTCX|10000|1|2025-12-22
OTC|KCDMY|Kimberly-Clark De Mexico S A B de C V Sponsored ADR (Mexico)|ARCA GLOBAL OTC|ARCA|8771|44|2025-12-22
OTC|KCDMY|Kimberly-Clark De Mexico S A B de C V Sponsored ADR (Mexico)|OTCN OTC LINK NQB IDQS|OTCN|6628|22|2025-12-22
OTC|KCDMY|Kimberly-Clark De Mexico S A B de C V Sponsored ADR (Mexico)|OTCX OTC LINK ECN ATS|OTCX|4092|59|2025-12-22
OTC|KCLI|KANSAS CITY LIFE INS CO COM NEW|OTCN OTC LINK NQB IDQS|OTCN|500|3|2025-12-22
OTC|KDDIY|KDDI Corporation Unsponsored ADR (Japan)|ARCA GLOBAL OTC|ARCA|79984|353|2025-12-22
OTC|KDDIY|KDDI Corporation Unsponsored ADR (Japan)|OTCN OTC LINK NQB IDQS|OTCN|102611|599|2025-12-22
OTC|KDDIY|KDDI Corporation Unsponsored ADR (Japan)|OTCX OTC LINK ECN ATS|OTCX|54324|400|2025-12-22
OTC|KDKCF|KODIAK COPPER CORP COM CL B (Canada)|OTCN OTC LINK NQB IDQS|OTCN|12751|5|2025-12-22
OTC|KDKCF|KODIAK COPPER CORP COM CL B (Canada)|OTCX OTC LINK ECN ATS|OTCX|100|1|2025-12-22
OTC|KDKGF|Klondike Gold Corp Ordinary Shares|OTCN OTC LINK NQB IDQS|OTCN|800|1|2025-12-22
OTC|KDKGF|Klondike Gold Corp Ordinary Shares|OTCX OTC LINK ECN ATS|OTCX|4000|1|2025-12-22
OTC|KDOZF|KIDOZ INC Common Shares|OTCN OTC LINK NQB IDQS|OTCN|15000|6|2025-12-22
OTC|KDOZF|KIDOZ INC Common Shares|OTCX OTC LINK ECN ATS|OTCX|14000|3|2025-12-22
OTC|KEGS|1812 BREWING COMPANY, INC. Common Stock|OTCN OTC LINK NQB IDQS|OTCN|2356769|9|2025-12-22
OTC|KELTF|Kelt Exploration Ltd. Com (Canada)|OTCN OTC LINK NQB IDQS|OTCN|2000|4|2025-12-22
OTC|KELTF|Kelt Exploration Ltd. Com (Canada)|OTCX OTC LINK ECN ATS|OTCX|1700|10|2025-12-22
OTC|KEYUF|KEYERA CORP COM (Canada)|OTCN OTC LINK NQB IDQS|OTCN|900|8|2025-12-22
OTC|KEYUF|KEYERA CORP COM (Canada)|OTCX OTC LINK ECN ATS|OTCX|200|2|2025-12-22
OTC|KGCRF|KINROSS GOLD CORP Contingent Value Rights  02/24/2032 (Canada)|OTCN OTC LINK NQB IDQS|OTCN|244734|76|2025-12-22
OTC|KGFHY|Kingfisher plc Sponsored American Depositary Receipt|ARCA GLOBAL OTC|ARCA|35575|97|2025-12-22
OTC|KGFHY|Kingfisher plc Sponsored American Depositary Receipt|OTCN OTC LINK NQB IDQS|OTCN|35387|109|2025-12-22
OTC|KGFHY|Kingfisher plc Sponsored American Depositary Receipt|OTCX OTC LINK ECN ATS|OTCX|15210|55|2025-12-22
OTC|KGFMF|KINGFISHER METALS CORP  Common Shares|OTCN OTC LINK NQB IDQS|OTCN|300|1|2025-12-22
OTC|KGSPY|Kingspan Group Plc Unsponsored ADR (Ireland)|ARCA GLOBAL OTC|ARCA|13040|67|2025-12-22
OTC|KGSPY|Kingspan Group Plc Unsponsored ADR (Ireland)|OTCN OTC LINK NQB IDQS|OTCN|2056|17|2025-12-22
OTC|KGSPY|Kingspan Group Plc Unsponsored ADR (Ireland)|OTCX OTC LINK ECN ATS|OTCX|2412|40|2025-12-22
OTC|KGTHY|Krungthai Card PCL Unsponsored ADR (Thailand)|ARCA GLOBAL OTC|ARCA|42|1|2025-12-22
OTC|KGTHY|Krungthai Card PCL Unsponsored ADR (Thailand)|OTCN OTC LINK NQB IDQS|OTCN|226|1|2025-12-22
OTC|KHNGY|Kuehne & Nagel International Ag Schindellegi Unsponsored ADR (Switzerland)|ARCA GLOBAL OTC|ARCA|4382|36|2025-12-22
OTC|KHNGY|Kuehne & Nagel International Ag Schindellegi Unsponsored ADR (Switzerland)|OTCN OTC LINK NQB IDQS|OTCN|2154|17|2025-12-22
OTC|KHNGY|Kuehne & Nagel International Ag Schindellegi Unsponsored ADR (Switzerland)|OTCX OTC LINK ECN ATS|OTCX|12626|88|2025-12-22
OTC|KHOLY|Koc Holdings AS Unsponsored ADR (Turkey)|ARCA GLOBAL OTC|ARCA|29|2|2025-12-22
OTC|KHOLY|Koc Holdings AS Unsponsored ADR (Turkey)|OTCN OTC LINK NQB IDQS|OTCN|9|1|2025-12-22
OTC|KIGRY|KION GROUP AG Unsponsored ADR (Germany)|ARCA GLOBAL OTC|ARCA|29696|73|2025-12-22
OTC|KIGRY|KION GROUP AG Unsponsored ADR (Germany)|OTCN OTC LINK NQB IDQS|OTCN|6212|21|2025-12-22
OTC|KIGRY|KION GROUP AG Unsponsored ADR (Germany)|OTCX OTC LINK ECN ATS|OTCX|22115|26|2025-12-22
OTC|KIQSF|Kelso Technologies Inc. Common Stock (Canada)|OTCN OTC LINK NQB IDQS|OTCN|2213|3|2025-12-22
OTC|KIROY|Kumba Iron Ore Limited Sponsored ADR (South Africa)|ARCA GLOBAL OTC|ARCA|235|3|2025-12-22
OTC|KIROY|Kumba Iron Ore Limited Sponsored ADR (South Africa)|OTCN OTC LINK NQB IDQS|OTCN|200|1|2025-12-22
OTC|KIROY|Kumba Iron Ore Limited Sponsored ADR (South Africa)|OTCX OTC LINK ECN ATS|OTCX|4175|7|2025-12-22
OTC|KITL|Kisses from Italy, Inc. Common Stock|OTCN OTC LINK NQB IDQS|OTCN|341944|3|2025-12-22
OTC|KKOYY|Kesko OYJ Unsponsored ADR representing B shares (Finland)|ARCA GLOBAL OTC|ARCA|21964|70|2025-12-22
OTC|KKOYY|Kesko OYJ Unsponsored ADR representing B shares (Finland)|OTCN OTC LINK NQB IDQS|OTCN|3256|11|2025-12-22
OTC|KKOYY|Kesko OYJ Unsponsored ADR representing B shares (Finland)|OTCX OTC LINK ECN ATS|OTCX|4701|37|2025-12-22
OTC|KKPNY|ROYAL KPN NV ADR - Sponsored (Netherlands)|ARCA GLOBAL OTC|ARCA|120254|273|2025-12-22
OTC|KKPNY|ROYAL KPN NV ADR - Sponsored (Netherlands)|OTCN OTC LINK NQB IDQS|OTCN|105697|108|2025-12-22
OTC|KKPNY|ROYAL KPN NV ADR - Sponsored (Netherlands)|OTCX OTC LINK ECN ATS|OTCX|162376|407|2025-12-22
OTC|KLBAY|Klabin SA American Depositary Shares - Unsponsored|OTCX OTC LINK ECN ATS|OTCX|7|1|2025-12-22
OTC|KLNG|Koil Energy Solutions, Inc. Common Stock|OTCN OTC LINK NQB IDQS|OTCN|42468|38|2025-12-22
OTC|KLNG|Koil Energy Solutions, Inc. Common Stock|OTCX OTC LINK ECN ATS|OTCX|100|1|2025-12-22
OTC|KMTUY|Komatsu Ltd Ord American Depositary Shares|ARCA GLOBAL OTC|ARCA|21469|155|2025-12-22
OTC|KMTUY|Komatsu Ltd Ord American Depositary Shares|OTCN OTC LINK NQB IDQS|OTCN|17442|108|2025-12-22
OTC|KMTUY|Komatsu Ltd Ord American Depositary Shares|OTCX OTC LINK ECN ATS|OTCX|21819|165|2025-12-22
OTC|KNBWY|Kirin Holdings Company, Limited Sponsored ADR (Japan)|ARCA GLOBAL OTC|ARCA|4915|30|2025-12-22
OTC|KNBWY|Kirin Holdings Company, Limited Sponsored ADR (Japan)|OTCN OTC LINK NQB IDQS|OTCN|3128|25|2025-12-22
OTC|KNBWY|Kirin Holdings Company, Limited Sponsored ADR (Japan)|OTCX OTC LINK ECN ATS|OTCX|6264|45|2025-12-22
OTC|KNGRF|KINGSMEN RES LTD  Common Shares|OTCN OTC LINK NQB IDQS|OTCN|1000|1|2025-12-22
OTC|KNGRF|KINGSMEN RES LTD  Common Shares|OTCX OTC LINK ECN ATS|OTCX|7705|14|2025-12-22
OTC|KNRRY|Knorr-Bremse AG American Depositary Receipts - Unsponsored (Germany Federal Republic)|ARCA GLOBAL OTC|ARCA|2560|17|2025-12-22
OTC|KNRRY|Knorr-Bremse AG American Depositary Receipts - Unsponsored (Germany Federal Republic)|OTCN OTC LINK NQB IDQS|OTCN|1986|9|2025-12-22
OTC|KNRRY|Knorr-Bremse AG American Depositary Receipts - Unsponsored (Germany Federal Republic)|OTCX OTC LINK ECN ATS|OTCX|1000|2|2025-12-22
OTC|KNTNF|K92 Mining Inc Common Shares (Canada)|OTCN OTC LINK NQB IDQS|OTCN|1348|7|2025-12-22
OTC|KNTNF|K92 Mining Inc Common Shares (Canada)|OTCX OTC LINK ECN ATS|OTCX|5140|22|2025-12-22
OTC|KNYJY|Kone Oyj Unsponsored ADR representing B shares (Finland)|ARCA GLOBAL OTC|ARCA|11948|53|2025-12-22
OTC|KNYJY|Kone Oyj Unsponsored ADR representing B shares (Finland)|OTCN OTC LINK NQB IDQS|OTCN|2925|29|2025-12-22
OTC|KNYJY|Kone Oyj Unsponsored ADR representing B shares (Finland)|OTCX OTC LINK ECN ATS|OTCX|5725|43|2025-12-22
OTC|KOAN|RESONATE BLENDS INC Common Stock|OTCN OTC LINK NQB IDQS|OTCN|1289836|11|2025-12-22
OTC|KONMY|Konami Group Corporation American Depositary Receipts - Unsponsored|ARCA GLOBAL OTC|ARCA|93|2|2025-12-22
OTC|KOOYF|KOOTENAY SILVER INC COM PAR (Canada)|OTCN OTC LINK NQB IDQS|OTCN|25911|11|2025-12-22
OTC|KOOYF|KOOTENAY SILVER INC COM PAR (Canada)|OTCX OTC LINK ECN ATS|OTCX|5700|5|2025-12-22
OTC|KPCPY|Kasikornbank Public Co Ltd Unsponsored ADR (Thailand)|ARCA GLOBAL OTC|ARCA|105|2|2025-12-22
